Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio
TSK003055,PRJ0092,EMP0118,Reyansh Nair,Code Review task #3056,2024-04-21,2024-04-28,2024-04-28,58.3,45.9,Completed,Medium,Documentation,0,0.0,True,False,12.399999999999999,0.79
TSK003056,PRJ0092,EMP0507,Kiaan Bose,Deployment task #3057,2024-05-30,2024-06-05,2024-06-06,31.6,36.0,Completed,Medium,Research,0,0.0,True,True,-4.399999999999999,1.14
TSK003057,PRJ0092,EMP0476,Myra Sharma,Development task #3058,2024-02-17,2024-03-07,2024-03-09,36.6,43.6,Completed,High,Testing,0,0.0,True,True,-7.0,1.19
TSK003058,PRJ0092,EMP0024,Kavya Verma,Bug Fix task #3059,2024-02-03,2024-02-13,2024-02-14,13.6,9.5,Completed,Low,Deployment,0,0.0,True,True,4.1,0.7
TSK003059,PRJ0092,EMP0088,Diya Singh,Bug Fix task #3060,2024-04-18,2024-05-08,2024-05-09,29.1,31.4,Completed,Medium,Testing,1,2.4,True,True,-2.299999999999997,1.08
TSK003060,PRJ0092,EMP0015,Advait Rao,Code Review task #3061,2024-06-05,2024-06-15,2024-06-18,4.5,4.4,Completed,Low,Design,0,0.0,True,True,0.09999999999999964,0.98
TSK003061,PRJ0092,EMP0496,Advait Pillai,Documentation task #3062,2024-04-11,2024-05-01,,20.2,53.1,Blocked,Low,Deployment,0,0.0,False,False,-32.900000000000006,2.63
TSK003062,PRJ0092,EMP0118,Reyansh Nair,Code Review task #3063,2024-05-22,2024-06-07,2024-06-08,11.0,11.0,Completed,Low,Documentation,0,0.0,True,True,0.0,1.0
TSK003063,PRJ0093,EMP0238,Vivaan Nair,Design task #3064,2025-03-11,2025-03-27,2025-03-30,34.3,29.9,Completed,Medium,Deployment,3,8.3,True,True,4.399999999999999,0.87
TSK003064,PRJ0093,EMP0545,Ira Nair,Testing task #3065,2025-03-17,2025-03-25,2025-03-26,15.7,22.1,Completed,Medium,Development,0,0.0,True,True,-6.400000000000002,1.41
TSK003065,PRJ0093,EMP0482,Ananya Krishnan,Development task #3066,2025-03-17,2025-03-24,2025-03-23,6.0,8.2,Completed,Medium,Code Review,0,0.0,True,False,-2.1999999999999993,1.37
TSK003066,PRJ0093,EMP0404,Riya Singh,Testing task #3067,2025-03-06,2025-03-21,2025-03-29,61.6,53.7,Completed,Medium,Testing,0,0.0,True,True,7.899999999999999,0.87
TSK003067,PRJ0093,EMP0175,Saanvi Malhotra,Development task #3068,2025-02-21,2025-03-06,2025-03-05,54.1,47.0,Completed,Low,Design,0,0.0,True,False,7.100000000000001,0.87
TSK003068,PRJ0093,EMP0357,Advait Rao,Bug Fix task #3069,2025-02-09,2025-03-01,2025-03-01,21.3,25.7,Completed,Medium,Documentation,1,1.8,True,False,-4.399999999999999,1.21
TSK003069,PRJ0093,EMP0328,Shaurya Das,Documentation task #3070,2025-01-16,2025-02-04,2025-02-07,42.0,30.6,Completed,High,Code Review,0,0.0,True,True,11.399999999999999,0.73
TSK003070,PRJ0093,EMP0473,Zara Kumar,Testing task #3071,2025-03-05,2025-03-20,2025-03-21,29.8,19.0,Completed,Medium,Documentation,0,0.0,True,True,10.8,0.64
TSK003071,PRJ0093,EMP0415,Diya Menon,Code Review task #3072,2025-02-14,2025-03-06,2025-03-06,14.7,10.0,Completed,Medium,Documentation,0,0.0,True,False,4.699999999999999,0.68
TSK003072,PRJ0093,EMP0595,Aarav Pillai,Documentation task #3073,2025-01-19,2025-01-23,2025-01-24,53.3,36.7,Completed,Low,Development,0,0.0,True,True,16.599999999999994,0.69
TSK003073,PRJ0093,EMP0404,Riya Singh,Development task #3074,2025-02-09,2025-02-14,2025-02-16,19.3,25.8,Completed,Medium,Research,0,0.0,True,True,-6.5,1.34
TSK003074,PRJ0093,EMP0057,Ishaan Gupta,Documentation task #3075,2025-02-22,2025-03-12,2025-03-13,45.1,51.0,Completed,High,Research,0,0.0,True,True,-5.899999999999999,1.13
TSK003075,PRJ0093,EMP0253,Vihaan Pillai,Bug Fix task #3076,2025-04-02,2025-04-09,2025-04-11,34.6,27.3,Completed,Medium,Research,3,7.5,True,True,7.300000000000001,0.79
TSK003076,PRJ0093,EMP0481,Tara Kapoor,Design task #3077,2025-01-22,2025-02-02,2025-02-01,27.8,22.7,Completed,High,Bug Fix,0,0.0,True,False,5.100000000000001,0.82
TSK003077,PRJ0093,EMP0099,Rudra Malhotra,Documentation task #3078,2025-02-25,2025-03-16,2025-03-16,29.4,20.4,Completed,Low,Testing,3,1.9,True,False,9.0,0.69
TSK003078,PRJ0093,EMP0218,Kavya Krishnan,Code Review task #3079,2025-01-31,2025-02-20,2025-02-28,37.1,25.9,Completed,Low,Deployment,1,0.9,True,True,11.200000000000003,0.7
TSK003079,PRJ0093,EMP0512,Navya Krishnan,Deployment task #3080,2025-03-17,2025-03-23,2025-03-24,13.8,8.7,Completed,Low,Deployment,0,0.0,True,True,5.100000000000001,0.63
TSK003080,PRJ0093,EMP0424,Diya Sharma,Design task #3081,2025-01-25,2025-02-07,2025-02-08,37.8,30.5,Completed,High,Deployment,1,2.2,True,True,7.299999999999997,0.81
TSK003081,PRJ0093,EMP0570,Ishaan Gupta,Design task #3082,2025-03-18,2025-04-02,2025-04-04,58.2,41.4,Completed,High,Documentation,2,1.7,True,True,16.800000000000004,0.71
TSK003082,PRJ0093,EMP0242,Arnav Menon,Deployment task #3083,2025-03-01,2025-03-20,2025-03-23,67.2,57.2,Completed,High,Bug Fix,1,1.4,True,True,10.0,0.85
TSK003083,PRJ0093,EMP0308,Rudra Reddy,Code Review task #3084,2025-03-18,2025-04-02,2025-04-03,55.6,56.8,Completed,High,Deployment,0,0.0,True,True,-1.1999999999999957,1.02
TSK003084,PRJ0093,EMP0329,Tara Reddy,Deployment task #3085,2025-01-19,2025-01-25,,5.4,29.5,In Progress,High,Development,0,0.0,False,False,-24.1,5.46
TSK003085,PRJ0093,EMP0539,Vivaan Kumar,Development task #3086,2025-03-25,2025-04-13,2025-04-11,7.2,6.8,Completed,High,Deployment,2,5.7,True,False,0.40000000000000036,0.94
TSK003086,PRJ0093,EMP0556,Vihaan Bose,Bug Fix task #3087,2025-01-29,2025-02-10,2025-02-13,32.2,40.4,Completed,Medium,Research,2,4.2,True,True,-8.199999999999996,1.25
TSK003087,PRJ0093,EMP0267,Kavya Rao,Bug Fix task #3088,2025-02-16,2025-02-20,2025-02-25,35.3,32.0,Completed,Medium,Documentation,0,0.0,True,True,3.299999999999997,0.91
TSK003088,PRJ0093,EMP0394,Aditya Gupta,Bug Fix task #3089,2025-02-21,2025-03-05,2025-03-05,23.2,25.8,Completed,Low,Documentation,1,1.6,True,False,-2.6000000000000014,1.11
TSK003089,PRJ0093,EMP0492,Shaurya Verma,Design task #3090,2025-03-29,2025-04-04,2025-04-02,80.0,54.1,Completed,High,Testing,0,0.0,True,False,25.9,0.68
TSK003090,PRJ0093,EMP0077,Kiaan Sharma,Code Review task #3091,2025-02-28,2025-03-08,2025-03-10,3.5,4.0,Completed,Medium,Development,0,0.0,True,True,-0.5,1.14
TSK003091,PRJ0093,EMP0331,Tara Pillai,Bug Fix task #3092,2025-02-05,2025-02-16,2025-02-17,15.9,10.5,Completed,Low,Research,0,0.0,True,True,5.4,0.66
TSK003092,PRJ0093,EMP0578,Dhruv Kapoor,Bug Fix task #3093,2025-03-10,2025-03-14,2025-03-13,20.5,13.2,Completed,Low,Deployment,1,1.1,True,False,7.300000000000001,0.64
TSK003093,PRJ0094,EMP0118,Reyansh Nair,Deployment task #3094,2023-08-24,2023-09-09,2023-09-12,40.0,35.2,Completed,Low,Research,0,0.0,True,True,4.799999999999997,0.88
TSK003094,PRJ0094,EMP0542,Arnav Reddy,Deployment task #3095,2023-08-14,2023-08-30,2023-08-28,27.3,23.6,Completed,Medium,Testing,0,0.0,True,False,3.6999999999999993,0.86
TSK003095,PRJ0094,EMP0251,Yuvan Malhotra,Bug Fix task #3096,2023-06-22,2023-07-13,2023-07-13,76.3,48.8,Completed,Low,Bug Fix,1,2.5,True,False,27.5,0.64
TSK003096,PRJ0094,EMP0249,Sara Nair,Testing task #3097,2023-08-19,2023-08-31,2023-08-31,24.7,21.9,Completed,Low,Documentation,2,2.2,True,False,2.8000000000000007,0.89
TSK003097,PRJ0094,EMP0520,Riya Gupta,Research task #3098,2023-07-13,2023-07-29,2023-07-30,49.8,32.9,Completed,Medium,Deployment,1,2.6,True,True,16.9,0.66
TSK003098,PRJ0094,EMP0505,Navya Reddy,Development task #3099,2023-08-22,2023-09-10,2023-09-08,47.4,52.7,Completed,High,Development,0,0.0,True,False,-5.300000000000004,1.11
TSK003099,PRJ0094,EMP0062,Ishaan Bose,Code Review task #3100,2023-07-19,2023-07-31,2023-08-03,50.5,37.0,Completed,Low,Deployment,2,2.9,True,True,13.5,0.73
TSK003100,PRJ0094,EMP0581,Veer Das,Research task #3101,2023-06-16,2023-06-26,2023-06-25,31.2,36.0,Completed,Low,Design,1,2.6,True,False,-4.800000000000001,1.15
TSK003101,PRJ0094,EMP0193,Vivaan Sharma,Documentation task #3102,2023-08-25,2023-08-28,2023-08-29,23.7,17.1,Completed,High,Deployment,1,1.0,True,True,6.599999999999998,0.72
TSK003102,PRJ0094,EMP0484,Aditya Bose,Testing task #3103,2023-07-18,2023-08-07,2023-08-15,40.4,56.2,Completed,High,Bug Fix,2,5.1,True,True,-15.800000000000004,1.39
TSK003103,PRJ0094,EMP0001,Dhruv Nair,Research task #3104,2023-08-14,2023-08-31,2023-08-30,31.2,31.4,Completed,Low,Research,1,2.1,True,False,-0.1999999999999993,1.01
TSK003104,PRJ0094,EMP0436,Diya Krishnan,Bug Fix task #3105,2023-07-09,2023-07-26,2023-08-07,8.2,6.7,Completed,Medium,Bug Fix,0,0.0,True,True,1.4999999999999991,0.82
TSK003105,PRJ0094,EMP0028,Aditya Malhotra,Development task #3106,2023-08-19,2023-09-08,,23.9,32.0,To Do,High,Code Review,0,0.0,False,False,-8.100000000000001,1.34
TSK003106,PRJ0094,EMP0285,Kavya Das,Development task #3107,2023-07-24,2023-08-09,2023-08-08,51.0,41.1,Completed,High,Testing,1,2.0,True,False,9.899999999999999,0.81
TSK003107,PRJ0094,EMP0018,Ishaan Menon,Design task #3108,2023-08-03,2023-08-10,2023-08-12,31.9,38.3,Completed,Medium,Code Review,0,0.0,True,True,-6.399999999999999,1.2
TSK003108,PRJ0094,EMP0396,Riya Gupta,Testing task #3109,2023-07-08,2023-07-29,2023-07-30,3.8,4.9,Completed,Medium,Research,0,0.0,True,True,-1.1000000000000005,1.29
TSK003109,PRJ0094,EMP0328,Shaurya Das,Research task #3110,2023-07-04,2023-07-20,2023-07-25,52.2,36.7,Completed,High,Development,0,0.0,True,True,15.5,0.7
TSK003110,PRJ0094,EMP0519,Aadhya Bose,Development task #3111,2023-09-01,2023-09-03,2023-09-08,42.9,32.0,Completed,Medium,Documentation,0,0.0,True,True,10.899999999999999,0.75
TSK003111,PRJ0094,EMP0402,Rudra Gupta,Development task #3112,2023-07-21,2023-08-07,2023-08-10,45.1,38.6,Completed,Medium,Development,0,0.0,True,True,6.5,0.86
TSK003112,PRJ0094,EMP0358,Anika Nair,Deployment task #3113,2023-06-18,2023-06-21,2023-06-21,52.3,48.7,Completed,Medium,Documentation,1,2.4,True,False,3.5999999999999943,0.93
TSK003113,PRJ0094,EMP0567,Kavya Verma,Design task #3114,2023-08-04,2023-08-11,2023-08-19,74.1,47.8,Completed,Low,Code Review,0,0.0,True,True,26.299999999999997,0.65
TSK003114,PRJ0094,EMP0588,Kiaan Malhotra,Development task #3115,2023-06-29,2023-07-08,2023-07-09,24.2,21.4,Completed,High,Deployment,1,2.7,True,True,2.8000000000000007,0.88
TSK003115,PRJ0094,EMP0544,Ishaan Kumar,Testing task #3116,2023-07-05,2023-07-24,2023-07-22,9.0,5.9,Completed,Medium,Research,1,2.7,True,False,3.0999999999999996,0.66
TSK003116,PRJ0094,EMP0166,Kiaan Kumar,Deployment task #3117,2023-07-03,2023-07-18,2023-07-20,36.5,34.0,Completed,Medium,Deployment,0,0.0,True,True,2.5,0.93
TSK003117,PRJ0094,EMP0460,Dhruv Reddy,Research task #3118,2023-07-09,2023-07-21,2023-07-22,64.6,45.2,Completed,Medium,Design,1,2.4,True,True,19.39999999999999,0.7
TSK003118,PRJ0094,EMP0363,Aditya Gupta,Testing task #3119,2023-06-09,2023-06-16,2023-06-17,29.4,20.4,Completed,Low,Deployment,0,0.0,True,True,9.0,0.69
TSK003119,PRJ0094,EMP0334,Ishaan Das,Design task #3120,2023-08-14,2023-08-22,2023-08-23,33.6,29.1,Completed,Low,Development,0,0.0,True,True,4.5,0.87
TSK003120,PRJ0094,EMP0157,Veer Gupta,Code Review task #3121,2023-07-14,2023-07-16,2023-07-18,44.1,56.7,Completed,High,Documentation,0,0.0,True,True,-12.600000000000001,1.29
TSK003121,PRJ0094,EMP0120,Saanvi Krishnan,Deployment task #3122,2023-07-29,2023-08-16,2023-08-15,27.3,25.2,Completed,High,Deployment,0,0.0,True,False,2.1000000000000014,0.92
TSK003122,PRJ0094,EMP0392,Navya Sharma,Development task #3123,2023-08-02,2023-08-13,2023-08-12,8.5,9.0,Completed,Low,Code Review,0,0.0,True,False,-0.5,1.06
TSK003123,PRJ0094,EMP0344,Saanvi Gupta,Development task #3124,2023-08-17,2023-09-05,2023-09-07,17.0,20.8,Completed,High,Bug Fix,0,0.0,True,True,-3.8000000000000007,1.22
TSK003124,PRJ0094,EMP0318,Saanvi Malhotra,Development task #3125,2023-08-24,2023-09-14,2023-09-15,52.7,48.2,Completed,High,Documentation,0,0.0,True,True,4.5,0.91
TSK003125,PRJ0094,EMP0404,Riya Singh,Testing task #3126,2023-07-05,2023-07-19,2023-07-24,29.3,35.5,Completed,Medium,Development,2,2.8,True,True,-6.199999999999999,1.21
TSK003126,PRJ0094,EMP0537,Aryan Pillai,Design task #3127,2023-09-09,2023-09-22,2023-09-22,22.7,16.4,Completed,Medium,Code Review,0,0.0,True,False,6.300000000000001,0.72
TSK003127,PRJ0094,EMP0417,Saanvi Rao,Development task #3128,2023-07-29,2023-08-19,2023-08-19,31.9,43.3,Completed,Medium,Bug Fix,3,4.2,True,False,-11.399999999999999,1.36
TSK003128,PRJ0094,EMP0508,Diya Sharma,Research task #3129,2023-08-27,2023-09-08,2023-09-10,9.4,13.3,Completed,Low,Testing,1,0.8,True,True,-3.9000000000000004,1.41
TSK003129,PRJ0094,EMP0510,Rudra Rao,Testing task #3130,2023-06-09,2023-06-27,,50.2,57.3,Blocked,Low,Development,0,0.0,False,False,-7.099999999999994,1.14
TSK003130,PRJ0094,EMP0236,Veer Kapoor,Code Review task #3131,2023-08-27,2023-09-10,2023-09-10,45.4,34.6,Completed,Medium,Code Review,1,1.4,True,False,10.799999999999997,0.76
TSK003131,PRJ0095,EMP0395,Zara Krishnan,Research task #3132,2024-09-09,2024-09-18,2024-09-20,36.5,24.7,Completed,Medium,Design,2,1.5,True,True,11.8,0.68
TSK003132,PRJ0095,EMP0166,Kiaan Kumar,Deployment task #3133,2024-10-07,2024-10-24,2024-10-25,30.5,23.9,Completed,Low,Development,0,0.0,True,True,6.600000000000001,0.78
TSK003133,PRJ0095,EMP0578,Dhruv Kapoor,Deployment task #3134,2024-10-02,2024-10-18,2024-10-19,58.3,38.5,Completed,Medium,Testing,0,0.0,True,True,19.799999999999997,0.66
TSK003134,PRJ0095,EMP0435,Aditya Gupta,Research task #3135,2024-09-02,2024-09-09,2024-09-08,83.8,54.1,Completed,Low,Bug Fix,3,7.8,True,False,29.699999999999996,0.65
TSK003135,PRJ0095,EMP0341,Kabir Iyer,Design task #3136,2024-09-02,2024-09-12,2024-09-17,53.2,51.5,Completed,High,Bug Fix,2,2.4,True,True,1.7000000000000028,0.97
TSK003136,PRJ0095,EMP0293,Shaurya Das,Development task #3137,2024-09-23,2024-10-13,2024-10-18,14.8,18.4,Completed,Medium,Research,1,2.3,True,True,-3.599999999999998,1.24
TSK003137,PRJ0095,EMP0439,Kiaan Das,Design task #3138,2024-09-08,2024-09-16,2024-09-17,7.4,5.2,Completed,Medium,Design,1,2.0,True,True,2.2,0.7
TSK003138,PRJ0095,EMP0487,Sara Nair,Code Review task #3139,2024-09-26,2024-10-13,2024-10-18,5.4,4.1,Completed,Low,Design,2,2.3,True,True,1.3000000000000007,0.76
TSK003139,PRJ0095,EMP0446,Ananya Gupta,Documentation task #3140,2024-09-07,2024-09-15,2024-09-17,14.6,14.7,Completed,Low,Bug Fix,0,0.0,True,True,-0.09999999999999964,1.01
TSK003140,PRJ0095,EMP0157,Veer Gupta,Deployment task #3141,2024-09-05,2024-09-15,,0.0,15.6,To Do,Medium,Design,0,0.0,False,False,-15.6,
TSK003141,PRJ0095,EMP0371,Shaurya Bose,Code Review task #3142,2024-09-09,2024-09-21,2024-09-22,55.7,52.5,Completed,High,Design,1,2.1,True,True,3.200000000000003,0.94
TSK003142,PRJ0095,EMP0014,Kavya Sharma,Documentation task #3143,2024-09-28,2024-10-02,2024-09-30,11.1,12.8,Completed,Medium,Testing,1,2.2,True,False,-1.700000000000001,1.15
TSK003143,PRJ0095,EMP0255,Navya Reddy,Research task #3144,2024-09-09,2024-09-16,2024-09-28,24.6,26.8,Completed,High,Bug Fix,0,0.0,True,True,-2.1999999999999993,1.09
TSK003144,PRJ0095,EMP0450,Rudra Bose,Code Review task #3145,2024-09-18,2024-10-09,2024-10-10,32.7,28.3,Completed,Medium,Research,1,0.8,True,True,4.400000000000002,0.87
TSK003145,PRJ0095,EMP0469,Kabir Bose,Documentation task #3146,2024-09-18,2024-09-24,,11.6,36.7,Blocked,Medium,Research,0,0.0,False,False,-25.1,3.16
TSK003146,PRJ0095,EMP0355,Advait Singh,Development task #3147,2024-10-01,2024-10-15,2024-10-13,12.0,12.8,Completed,High,Deployment,0,0.0,True,False,-0.8000000000000007,1.07
TSK003147,PRJ0095,EMP0236,Veer Kapoor,Bug Fix task #3148,2024-09-25,2024-10-11,2024-10-23,35.9,40.4,Completed,Low,Documentation,0,0.0,True,True,-4.5,1.13
TSK003148,PRJ0095,EMP0110,Veer Verma,Documentation task #3149,2024-09-30,2024-10-02,2024-10-03,28.4,29.2,Completed,Low,Documentation,0,0.0,True,True,-0.8000000000000007,1.03
TSK003149,PRJ0095,EMP0105,Aryan Gupta,Development task #3150,2024-09-20,2024-09-25,2024-09-27,38.6,48.5,Completed,Low,Documentation,0,0.0,True,True,-9.899999999999999,1.26
TSK003150,PRJ0095,EMP0434,Kavya Malhotra,Deployment task #3151,2024-09-08,2024-09-13,2024-09-16,30.7,34.1,Completed,Low,Testing,1,2.2,True,True,-3.400000000000002,1.11
TSK003151,PRJ0095,EMP0113,Kabir Bose,Code Review task #3152,2024-09-22,2024-10-01,2024-09-29,23.2,19.5,Completed,Low,Deployment,0,0.0,True,False,3.6999999999999993,0.84
TSK003152,PRJ0095,EMP0594,Rudra Malhotra,Deployment task #3153,2024-09-05,2024-09-19,2024-09-24,3.7,5.2,Completed,Low,Code Review,1,1.0,True,True,-1.5,1.41
TSK003153,PRJ0095,EMP0407,Kabir Malhotra,Research task #3154,2024-09-02,2024-09-17,,13.7,57.2,To Do,High,Design,0,0.0,False,False,-43.5,4.18
TSK003154,PRJ0095,EMP0149,Vivaan Verma,Testing task #3155,2024-09-21,2024-10-10,,7.9,9.9,In Progress,Low,Deployment,0,0.0,False,False,-2.0,1.25
TSK003155,PRJ0095,EMP0045,Arnav Kapoor,Research task #3156,2024-09-26,2024-09-29,2024-10-01,8.0,11.0,Completed,High,Development,1,1.7,True,True,-3.0,1.38
TSK003156,PRJ0095,EMP0405,Aadhya Kumar,Design task #3157,2024-09-08,2024-09-26,2024-09-26,52.8,43.7,Completed,Medium,Bug Fix,0,0.0,True,False,9.099999999999994,0.83
TSK003157,PRJ0095,EMP0429,Kabir Bose,Design task #3158,2024-09-23,2024-10-12,2024-10-11,8.1,6.8,Completed,Low,Code Review,0,0.0,True,False,1.2999999999999998,0.84
TSK003158,PRJ0095,EMP0043,Navya Gupta,Code Review task #3159,2024-09-28,2024-10-15,,29.9,57.4,In Progress,Low,Development,0,0.0,False,False,-27.5,1.92
TSK003159,PRJ0095,EMP0200,Veer Reddy,Bug Fix task #3160,2024-08-31,2024-09-06,2024-09-08,28.2,37.8,Completed,Low,Bug Fix,0,0.0,True,True,-9.599999999999998,1.34
TSK003160,PRJ0095,EMP0041,Rudra Iyer,Design task #3161,2024-09-30,2024-10-07,,2.2,4.4,Blocked,Low,Documentation,1,1.3,False,False,-2.2,2.0
TSK003161,PRJ0095,EMP0173,Veer Iyer,Design task #3162,2024-09-29,2024-10-04,,3.7,16.8,In Progress,High,Research,0,0.0,False,False,-13.100000000000001,4.54
TSK003162,PRJ0095,EMP0179,Sara Malhotra,Code Review task #3163,2024-09-20,2024-09-25,2024-09-26,23.9,18.3,Completed,Medium,Deployment,0,0.0,True,True,5.599999999999998,0.77
TSK003163,PRJ0095,EMP0299,Advait Bose,Development task #3164,2024-09-15,2024-10-03,2024-10-04,56.2,39.9,Completed,Medium,Design,1,1.2,True,True,16.300000000000004,0.71
TSK003164,PRJ0096,EMP0277,Veer Menon,Deployment task #3165,2024-03-07,2024-03-21,2024-03-24,34.7,28.0,Completed,High,Development,1,1.7,True,True,6.700000000000003,0.81
TSK003165,PRJ0096,EMP0287,Tara Nair,Research task #3166,2024-03-27,2024-04-15,2024-04-15,63.4,55.4,Completed,High,Research,0,0.0,True,False,8.0,0.87
TSK003166,PRJ0096,EMP0033,Advait Malhotra,Deployment task #3167,2024-02-01,2024-02-09,2024-02-07,51.5,36.5,Completed,High,Development,1,2.7,True,False,15.0,0.71
TSK003167,PRJ0096,EMP0290,Sara Kumar,Development task #3168,2023-10-16,2023-10-21,2023-10-23,0.0,15.7,Completed,Low,Code Review,1,1.6,True,True,-15.7,
TSK003168,PRJ0096,EMP0416,Anika Gupta,Development task #3169,2023-09-04,2023-09-25,2023-09-26,14.5,9.1,Completed,Medium,Design,0,0.0,True,True,5.4,0.63
TSK003169,PRJ0096,EMP0179,Sara Malhotra,Design task #3170,2024-03-22,2024-03-25,2024-03-25,51.8,58.4,Completed,Medium,Bug Fix,0,0.0,True,False,-6.600000000000001,1.13
TSK003170,PRJ0096,EMP0233,Saanvi Pillai,Development task #3171,2023-10-26,2023-10-31,2023-10-30,16.0,10.6,Completed,Low,Research,0,0.0,True,False,5.4,0.66
TSK003171,PRJ0096,EMP0088,Diya Singh,Testing task #3172,2024-02-20,2024-03-12,2024-03-12,28.1,29.1,Completed,High,Deployment,2,4.7,True,False,-1.0,1.04
TSK003172,PRJ0096,EMP0030,Aryan Menon,Research task #3173,2024-01-16,2024-01-18,2024-01-19,11.7,8.1,Completed,Low,Deployment,0,0.0,True,True,3.5999999999999996,0.69
TSK003173,PRJ0096,EMP0162,Reyansh Kumar,Deployment task #3174,2024-03-20,2024-03-29,2024-03-28,28.3,27.4,Completed,Low,Code Review,0,0.0,True,False,0.9000000000000021,0.97
TSK003174,PRJ0096,EMP0113,Kabir Bose,Bug Fix task #3175,2023-10-28,2023-10-30,2023-10-28,35.1,40.5,Completed,Medium,Testing,0,0.0,True,False,-5.399999999999999,1.15
TSK003175,PRJ0096,EMP0056,Ishaan Kapoor,Research task #3176,2023-12-07,2023-12-22,2023-12-27,26.3,27.2,Completed,Medium,Research,0,0.0,True,True,-0.8999999999999986,1.03
TSK003176,PRJ0096,EMP0295,Zara Bose,Design task #3177,2023-09-17,2023-10-07,2023-10-07,46.3,41.2,Completed,High,Research,0,0.0,True,False,5.099999999999994,0.89
TSK003177,PRJ0096,EMP0506,Tara Malhotra,Testing task #3178,2024-02-21,2024-03-05,2024-03-04,76.8,48.4,Completed,Medium,Documentation,1,1.7,True,False,28.4,0.63
TSK003178,PRJ0096,EMP0102,Diya Gupta,Design task #3179,2023-12-28,2024-01-09,2024-01-08,46.8,58.4,Completed,Medium,Code Review,1,0.9,True,False,-11.600000000000001,1.25
TSK003179,PRJ0096,EMP0374,Rudra Reddy,Testing task #3180,2024-04-11,2024-04-26,2024-04-28,16.2,21.1,Completed,High,Research,0,0.0,True,True,-4.900000000000002,1.3
TSK003180,PRJ0096,EMP0271,Sara Malhotra,Deployment task #3181,2023-09-20,2023-09-22,2023-09-23,38.3,36.1,Completed,High,Development,0,0.0,True,True,2.1999999999999957,0.94
TSK003181,PRJ0096,EMP0556,Vihaan Bose,Testing task #3182,2023-11-26,2023-11-28,2023-11-30,21.6,30.6,Completed,Medium,Bug Fix,0,0.0,True,True,-9.0,1.42
TSK003182,PRJ0096,EMP0092,Aditya Bose,Documentation task #3183,2023-12-24,2023-12-29,2023-12-30,8.3,5.6,Completed,Low,Testing,1,2.2,True,True,2.700000000000001,0.67
TSK003183,PRJ0096,EMP0466,Kiaan Nair,Development task #3184,2023-10-08,2023-10-17,,3.2,5.7,Blocked,Low,Testing,4,10.4,False,False,-2.5,1.78
TSK003184,PRJ0096,EMP0325,Arnav Kumar,Design task #3185,2023-11-10,2023-11-24,2023-11-24,69.5,51.9,Completed,Medium,Testing,0,0.0,True,False,17.6,0.75
TSK003185,PRJ0096,EMP0126,Kavya Nair,Testing task #3186,2023-12-13,2023-12-21,2023-12-21,69.5,52.7,Completed,Low,Code Review,1,2.2,True,False,16.799999999999997,0.76
TSK003186,PRJ0096,EMP0485,Saanvi Krishnan,Documentation task #3187,2023-11-17,2023-12-01,,17.0,53.1,In Progress,Low,Bug Fix,0,0.0,False,False,-36.1,3.12
TSK003187,PRJ0096,EMP0301,Kabir Das,Deployment task #3188,2023-09-29,2023-10-03,2023-10-08,52.9,45.6,Completed,Low,Deployment,1,1.1,True,True,7.299999999999997,0.86
TSK003188,PRJ0096,EMP0153,Ira Rao,Bug Fix task #3189,2023-10-27,2023-11-11,2023-11-11,16.3,19.6,Completed,Medium,Deployment,0,0.0,True,False,-3.3000000000000007,1.2
